timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-15T12:19:43,codecarbon,708fd4a1-39e4-43b0-88d9-97097a610ef3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.747217899886891,4.8267241460000015e-05,3.5110552412497327e-06,5.111878883625001,3.1597781936671048,10.0,1.88052136857177e-05,1.2064454096016863e-05,3.678447805513214e-05,6.76541458368667e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,4.363636363636363,70.87272727272727,10.9161772294478,N,1.0,0.0,,
2026-03-15T12:20:24,codecarbon,cff63424-8242-42ed-8448-cf5ed1e18ffc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.905876300064849,2.845713670313988e-07,2.0464108905533108e-08,6.225986739807694,3.101001183910186,10.0,2.3144023594017667e-05,1.1959731790023298e-05,3.7170998888581785e-05,7.227475427262275e-05,0.0,Canada,CAN,quebec,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-71.2,46.8,15.403644561767578,machine,0.0,1.5833333333333333,76.825,11.834988911946615,N,1.0,0.0,,
2026-03-15T12:24:42,codecarbon,ff4c1544-1263-4fa3-af2f-596d7e531a06,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,79.11078700004146,0.0002779842445974,3.513860184418504e-06,4.899408103603125,3.363161965304633,10.0,0.0001043376600296,7.396061472403348e-05,0.0002113404544439,0.0003896387291975,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,1.3157894736842106,2.3684210526315788,73.04868421052632,11.251954530414782,N,1.0,0.0,,
2026-03-15T12:29:20,codecarbon,9a65065b-b5f4-4c5c-85a6-a5128bf7933e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,246.753905700054,0.000863922926187,3.5011519827257536e-06,4.822427892073898,3.3501541349467514,10.0,0.0003197524777015,0.0002295957392319,0.000661575918611,0.0012109241355445,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,1.1037037037037036,2.2098765432098766,71.97283950617285,11.08618317906258,N,1.0,0.0,,
2026-03-15T12:32:03,codecarbon,7aec4afa-bec0-4d3d-a4b2-05b57ab22e76,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.950717100175098,4.5928386246730026e-05,5.776634442913149e-06,16.150787436214287,4.657437648081796,10.0,3.340995092414733e-05,1.0283897115936911e-05,2.0682023611152543e-05,6.437587165123679e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,13.333333333333334,0.3333333333333333,77.86666666666666,11.9931271870931,N,1.0,0.0,,
2026-03-15T12:32:47,codecarbon,c1630b81-b6d7-48ff-8f8b-2f3c1a7d9b5b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.339105000020936,1.6875347214412336e-05,3.1607071249481256e-06,4.560316285500002,2.766565401247771,10.0,6.124612065702551e-06,4.101392170052787e-06,1.342745444465739e-05,2.365345868041273e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,0.0,80.2,12.353246053059896,N,1.0,0.0,,
2026-03-15T12:35:15,codecarbon,6174387e-4e1c-48b7-9932-342e51faf9ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,104.62523649982175,0.0003706273817425,3.542428138197241e-06,4.968268255764414,3.404073319047401,10.0,0.0001398262787897,9.886285686799834e-05,0.0002808035508328,0.0005194926864905,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,3.5392156862745097,80.02254901960785,12.326033723120595,N,1.0,0.0,,
2026-03-15T12:35:40,codecarbon,587c1c4a-6528-4ec2-b86b-0d124efb8326,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.35051770019345,2.0352926079660268e-05,3.204923919673553e-06,4.527492185700001,2.800375951059628,10.0,7.352865132353012e-06,4.938337283988403e-06,1.6236631111112526e-05,2.852783352745394e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,0.0,78.64999999999999,12.115445137023926,N,1.0,0.0,,
2026-03-15T12:36:18,codecarbon,f2db4954-c5c2-40fe-a9a3-316d59fc6254,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.668411599937826,1.810777768441052e-05,3.194506497130366e-06,4.611295992600001,2.807939926721362,10.0,6.615967901649729e-06,4.419725757986992e-06,1.4345210555863258e-05,2.538090421549997e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,4.5,79.57499999999999,12.257383346557615,N,1.0,0.0,,
2026-03-15T12:37:31,codecarbon,48d19fac-1d38-4862-8861-04591c96404c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.87127060000785,0.0001930115105868,4.117906515357855e-06,3.671966555901563,3.4569068523611586,10.0,6.135534225200404e-05,4.292114544801606e-05,0.0001662595630552,0.0002705360507552,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,2.272727272727273,2.636363636363636,78.20681818181818,12.046782493591309,N,1.0,0.0,,
